[2026-06-27T10:05:10.287Z] ========================================
[2026-06-27T10:05:10.291Z]   智能上传脚本 v2（单张·随机间隔）
[2026-06-27T10:05:10.292Z] ========================================
[2026-06-27T10:05:10.299Z] 总图片: 3891 | 已上传: 1002 | 待上传: 2889
[2026-06-27T13:03:36.193Z] [630/2889] 21.8% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_23.jpg | S:612 F:18 | 10703s
[2026-06-27T13:03:43.838Z] [631/2889] 21.8% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_25.jpg | S:613 F:18 | 10710s
[2026-06-27T13:03:55.716Z] [632/2889] 21.8% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_27.jpg | S:614 F:18 | 10718s
[2026-06-27T13:04:02.472Z] [633/2889] 21.9% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_28.jpg | S:615 F:18 | 10729s
[2026-06-27T13:04:17.700Z] [634/2889] 21.9% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_29.jpg | S:616 F:18 | 10740s
[2026-06-27T13:04:30.632Z] [635/2889] 21.9% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_30.jpg | S:617 F:18 | 10755s
[2026-06-27T13:04:36.879Z] [636/2889] 22.0% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_31.jpg | S:618 F:18 | 10763s
[2026-06-27T13:04:44.383Z] [637/2889] 22.0% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_32.jpg | S:619 F:18 | 10770s
[2026-06-27T13:04:57.723Z] [638/2889] 22.0% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_33.jpg | S:620 F:18 | 10782s
[2026-06-27T13:05:09.236Z] [639/2889] 22.1% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_34.jpg | S:621 F:18 | 10793s
[2026-06-27T13:05:16.291Z] [640/2889] 22.1% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_35.jpg | S:622 F:18 | 10802s
[2026-06-27T13:05:30.150Z] [641/2889] 22.2% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_37.jpg | S:623 F:18 | 10813s
[2026-06-27T13:05:41.902Z] [642/2889] 22.2% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_41.jpg | S:624 F:18 | 10826s
[2026-06-27T13:05:52.141Z] [643/2889] 22.2% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_42.jpg | S:625 F:18 | 10837s
[2026-06-27T13:06:03.633Z] [644/2889] 22.3% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_43.jpg | S:626 F:18 | 10848s
[2026-06-27T13:06:15.570Z] [645/2889] 22.3% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_44.jpg | S:627 F:18 | 10860s
[2026-06-27T13:06:26.681Z] [646/2889] 22.3% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_45.jpg | S:628 F:18 | 10871s
[2026-06-27T13:06:38.224Z] [647/2889] 22.4% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_46.jpg | S:629 F:18 | 10883s
[2026-06-27T13:06:49.036Z] [648/2889] 22.4% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_47.jpg | S:630 F:18 | 10893s
[2026-06-27T13:07:00.802Z] [649/2889] 22.4% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_48.jpg | S:631 F:18 | 10905s
[2026-06-27T13:07:12.538Z] [650/2889] 22.5% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_50.jpg | S:632 F:18 | 10917s
[2026-06-27T13:07:24.916Z] [651/2889] 22.5% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_51.jpg | S:633 F:18 | 10929s
[2026-06-27T13:07:34.448Z] [652/2889] 22.5% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_52.jpg | S:634 F:18 | 10939s
[2026-06-27T13:07:46.401Z] [653/2889] 22.6% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_53.jpg | S:635 F:18 | 10951s
[2026-06-27T13:08:00.294Z] [654/2889] 22.6% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_54.jpg | S:636 F:18 | 10964s
[2026-06-27T13:08:06.714Z] [655/2889] 22.6% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_55.jpg | S:637 F:18 | 10973s
[2026-06-27T13:08:18.738Z] [656/2889] 22.7% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_56.jpg | S:638 F:18 | 10981s
[2026-06-27T13:08:29.733Z] [657/2889] 22.7% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_57.jpg | S:639 F:18 | 10993s
[2026-06-27T13:08:40.442Z] [658/2889] 22.7% ✓ 在经历中成长循时光而绽放20252026学年第二学期第六期总第53期_23.jpg | S:640 F:18 | 11004s
[2026-06-27T13:08:53.199Z] [659/2889] 22.8% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_17.jpg | S:641 F:18 | 11016s
[2026-06-27T13:09:00.400Z] [660/2889] 22.8% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_18.jpg | S:642 F:18 | 11027s
[2026-06-27T13:09:08.173Z] [661/2889] 22.8% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_19.jpg | S:643 F:18 | 11034s
[2026-06-27T13:09:15.260Z] [662/2889] 22.9% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_20.jpg | S:644 F:18 | 11041s
[2026-06-27T13:09:30.257Z] [663/2889] 22.9% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_21.jpg | S:645 F:18 | 11052s
[2026-06-27T13:09:45.890Z] [664/2889] 22.9% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_22.jpg | S:646 F:18 | 11068s
[2026-06-27T13:09:58.977Z] [665/2889] 23.0% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_23.jpg | S:647 F:18 | 11082s
[2026-06-27T13:10:06.958Z] [666/2889] 23.0% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_24.jpg | S:648 F:18 | 11092s
[2026-06-27T13:10:18.797Z] [667/2889] 23.1% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_25.jpg | S:649 F:18 | 11101s
[2026-06-27T13:10:33.702Z] [668/2889] 23.1% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_27.jpg | S:650 F:18 | 11116s
[2026-06-27T13:10:41.715Z] [669/2889] 23.1% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_28.jpg | S:651 F:18 | 11127s
[2026-06-27T13:10:55.438Z] [670/2889] 23.2% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_29.jpg | S:652 F:18 | 11138s
[2026-06-27T13:11:08.853Z] [671/2889] 23.2% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_30.jpg | S:653 F:18 | 11153s
[2026-06-27T13:11:21.744Z] [672/2889] 23.2% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_34.jpg | S:654 F:18 | 11167s
[2026-06-27T13:11:34.430Z] [673/2889] 23.3% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_35.jpg | S:655 F:18 | 11178s
[2026-06-27T13:11:46.163Z] [674/2889] 23.3% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_36.jpg | S:656 F:18 | 11189s
[2026-06-27T13:11:56.787Z] [675/2889] 23.3% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_37.jpg | S:657 F:18 | 11201s
[2026-06-27T13:12:09.998Z] [676/2889] 23.4% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_38.jpg | S:658 F:18 | 11214s
[2026-06-27T13:12:19.042Z] [677/2889] 23.4% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_40.jpg | S:659 F:18 | 11224s
[2026-06-27T13:12:31.554Z] [678/2889] 23.4% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_41.jpg | S:660 F:18 | 11236s
[2026-06-27T13:12:37.984Z] [679/2889] 23.5% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_42.jpg | S:661 F:18 | 11245s
[2026-06-27T13:12:48.042Z] [680/2889] 23.5% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_43.jpg | S:662 F:18 | 11253s
[2026-06-27T13:12:59.528Z] [681/2889] 23.5% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_45.jpg | S:663 F:18 | 11263s
[2026-06-27T13:13:10.105Z] [682/2889] 23.6% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_46.jpg | S:664 F:18 | 11275s
[2026-06-27T13:13:21.548Z] [683/2889] 23.6% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_47.jpg | S:665 F:18 | 11284s
[2026-06-27T13:13:27.355Z] [684/2889] 23.6% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_48.jpg | S:666 F:18 | 11294s
[2026-06-27T13:13:38.757Z] [685/2889] 23.7% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_49.jpg | S:667 F:18 | 11303s
[2026-06-27T13:13:47.914Z] [686/2889] 23.7% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_51.jpg | S:668 F:18 | 11313s
[2026-06-27T13:13:53.911Z] [687/2889] 23.7% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_52.jpg | S:669 F:18 | 11321s
[2026-06-27T13:14:05.904Z] [688/2889] 23.8% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_53.jpg | S:670 F:18 | 11329s
[2026-06-27T13:14:16.932Z] [689/2889] 23.8% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_54.jpg | S:671 F:18 | 11342s
[2026-06-27T13:14:30.176Z] [690/2889] 23.8% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_55.jpg | S:672 F:18 | 11352s
[2026-06-27T13:14:42.607Z] [691/2889] 23.9% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_61.jpg | S:673 F:18 | 11367s
[2026-06-27T13:14:53.488Z] [692/2889] 23.9% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_62.jpg | S:674 F:18 | 11378s
[2026-06-27T13:15:04.951Z] [693/2889] 24.0% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_64.jpg | S:675 F:18 | 11389s
[2026-06-27T13:15:17.487Z] [694/2889] 24.0% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_65.jpg | S:676 F:18 | 11401s
[2026-06-27T13:15:30.391Z] [695/2889] 24.0% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_67.jpg | S:677 F:18 | 11414s
[2026-06-27T13:15:36.644Z] [696/2889] 24.1% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_68.jpg | S:678 F:18 | 11423s
[2026-06-27T13:15:47.697Z] [697/2889] 24.1% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_69.jpg | S:679 F:18 | 11432s
[2026-06-27T13:15:57.629Z] [698/2889] 24.1% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_70.jpg | S:680 F:18 | 11442s
[2026-06-27T13:16:05.095Z] [699/2889] 24.2% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_78.jpg | S:681 F:18 | 11451s
[2026-06-27T13:16:18.726Z] [700/2889] 24.2% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_79.jpg | S:682 F:18 | 11460s
[2026-06-27T13:16:30.390Z] [701/2889] 24.2% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_80.jpg | S:683 F:18 | 11474s
[2026-06-27T13:16:37.151Z] [702/2889] 24.3% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_81.jpg | S:684 F:18 | 11483s
[2026-06-27T13:16:49.336Z] [703/2889] 24.3% ✓ 奥运精神永相伴少年朝气正当燃北京市第二中学经开区学校体育节圆满举行_83.jpg | S:685 F:18 | 11492s
[2026-06-27T13:16:57.492Z] [704/2889] 24.3% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_23.jpg | S:686 F:18 | 11503s
[2026-06-27T13:17:10.120Z] [705/2889] 24.4% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_24.jpg | S:687 F:18 | 11513s
[2026-06-27T13:17:17.012Z] [706/2889] 24.4% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_25.jpg | S:688 F:18 | 11523s
[2026-06-27T13:17:31.452Z] [707/2889] 24.4% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_26.jpg | S:689 F:18 | 11534s
[2026-06-27T13:17:44.286Z] [708/2889] 24.5% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_28.jpg | S:690 F:18 | 11548s
[2026-06-27T13:17:58.121Z] [709/2889] 24.5% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_29.jpg | S:691 F:18 | 11562s
[2026-06-27T13:18:04.904Z] [710/2889] 24.5% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_3.jpg | S:692 F:18 | 11571s
[2026-06-27T13:18:16.655Z] [711/2889] 24.6% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_30.jpg | S:693 F:18 | 11579s
[2026-06-27T13:18:29.069Z] [712/2889] 24.6% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_31.jpg | S:694 F:18 | 11593s
[2026-06-27T13:18:43.492Z] [713/2889] 24.6% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_33.jpg | S:695 F:18 | 11606s
[2026-06-27T13:18:55.488Z] [714/2889] 24.7% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_34.jpg | S:696 F:18 | 11618s
[2026-06-27T13:19:07.232Z] [715/2889] 24.7% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_44.jpg | S:697 F:18 | 11631s
[2026-06-27T13:19:19.391Z] [716/2889] 24.7% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_45.jpg | S:698 F:18 | 11642s
[2026-06-27T13:19:26.080Z] [717/2889] 24.8% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_46.jpg | S:699 F:18 | 11653s
[2026-06-27T13:19:38.293Z] [718/2889] 24.8% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_47.jpg | S:700 F:18 | 11661s
[2026-06-27T13:19:49.062Z] [719/2889] 24.9% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_48.jpg | S:701 F:18 | 11673s
[2026-06-27T13:19:59.815Z] [720/2889] 24.9% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_49.jpg | S:702 F:18 | 11683s
[2026-06-27T13:20:13.910Z] [721/2889] 24.9% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_51.jpg | S:703 F:18 | 11697s
[2026-06-27T13:20:26.008Z] [722/2889] 25.0% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_53.jpg | S:704 F:18 | 11708s
[2026-06-27T13:20:39.276Z] [723/2889] 25.0% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_54.jpg | S:705 F:18 | 11723s
[2026-06-27T13:20:52.737Z] [724/2889] 25.0% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_55.jpg | S:706 F:18 | 11736s
[2026-06-27T13:21:05.330Z] [725/2889] 25.1% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_56.jpg | S:707 F:18 | 11749s
[2026-06-27T13:21:17.931Z] [726/2889] 25.1% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_57.jpg | S:708 F:18 | 11761s
[2026-06-27T13:21:30.730Z] [727/2889] 25.1% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_58.jpg | S:709 F:18 | 11774s
[2026-06-27T13:21:42.764Z] [728/2889] 25.2% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_59.jpg | S:710 F:18 | 11785s
[2026-06-27T13:21:55.726Z] [729/2889] 25.2% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_63.jpg | S:711 F:18 | 11800s
[2026-06-27T13:22:08.530Z] [730/2889] 25.2% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_65.jpg | S:712 F:18 | 11812s
[2026-06-27T13:22:22.248Z] [731/2889] 25.3% ✓ 妙笔绘骏马古韵承新岁北京市第二中学经开区学校第五届美术书法作品展圆满举行_66.jpg | S:713 F:18 | 11826s
[2026-06-27T13:22:33.112Z] ⚠️  限流检测！停止上传。已完成 713 张，剩余 2157 张
[2026-06-27T13:22:33.113Z]    错误: Flooding detected. You can only upload 1000 images per day
[2026-06-27T13:22:33.115Z] 
[2026-06-27T13:22:33.115Z] ========================================
[2026-06-27T13:22:33.116Z]   ⛔ 因限流自动停止
[2026-06-27T13:22:33.116Z]   限流后请等待 1 小时再运行此脚本
[2026-06-27T13:22:33.117Z] ========================================
[2026-06-27T13:22:33.117Z] 本轮成功: 713
[2026-06-27T13:22:33.118Z] 本轮失败: 18
[2026-06-27T13:22:33.119Z] 累计已上传: 1715 / 3891
[2026-06-27T13:22:33.119Z] 总用时: 197.4 分钟
